State1,State2,State2Abbr,State1Abbr,dyadid,S1region,S2region,Border,Distance,State1_Lat,State1_Long,State2_Lat,State2_Long,ACS_Migration,PopDif,State1_Pop,State2_Pop,IncomingFlights,IRS_migration,Income,IRS_migration_2010,Income_2010,Imports,GSPDif,S1GSP,S2GSP,DemDif,S1AvgDem,S2AvgDem,S1SenDemProp,S1HSDemProp,S2SenDemProp,S2HSDemProp,IdeologyDif,PIDDif,S1Ideology,S1PID,S2Ideology,S2PID,policy_diffusion_tie,policy_diffusion_2015,LibDif,ELibDif,SLibDif,S1EconomicLiberalism,S1SocialLiberalism,S2EconomicLiberalism,S2SocialLiberalism,MassSocLibDif,MassEconLibDif,PolSocLibDif,PolEconLibDif,State1PolSocLib,State1PolEconLib,State1MassSocLib,State1MassEconLib,State2PolSocLib,State2PolEconLib,State2MassSocLib,State2MassEconLib,RaceDif,LatinxDif,WhiteDif,BlackDif,AsianDif,NativeDif,S1Latinx,S1White,S1Black,S1Asian,S1Native,S2Latinx,S2White,S2Black,S2Asian,S2Native,ReligDif,ChristianDif,EvangelicalDif,MainlineDif,BPDif,CatholicDif,MormonDif,JewishDif,MuslimDif,BuddhistDif,HinduDif,NonesDif,NPDif,ReligiosityDif,S1Christian,S1Evangelical,S1Mainline,S1BlackProt,S1Catholic,S1Mormon,S1Jewish,S1Muslim,S1Buddhist,S1Hindu,S1Nones,S1NothingParticular,S1HighlyReligious,S2Christian,S2Evangelical,S2Mainline,S2BlackProt,S2Catholic,S2Mormon,S2Jewish,S2Muslim,S2Buddhist,S2Hindu,S2Nones,S2NothingParticular,S2HighlyReligious
New Hampshire,Oregon,OR,NH,NH-OR,Northeast,West,0,4051.456718,43.220093,-71.549127,44.931109,-123.029159,136,-2771306,1330742,4102048,0,"2,775","$85,529 ",166,"$4,710 ",138893240.3,-151678,77208,228886,-0.18333333,0.408333335,0.591666665,0.41666667,0.4,0.6,0.58333333,0.14628172,0.16266667,0.17777778,0.06666667,0.03149606,-0.096,2,0,14.078722,4.738962,9.33976,0.06531567,0.21099807,0.01792605,0.11760047,0.489717879,-0.126851297,-0.567964413,-0.560592065,0.422948943,0.572194859,2.571999263,-0.31982454,0.990913356,1.132786924,2.082281384,-0.192973243,26.9,-9.3,14.7,-0.5,-1.6,-0.8,0.038,0.903,0.013,0.027,0.001,0.131,0.756,0.018,0.043,0.009,42,-2,-16,3,0,14,-3,0,-1,0,0,5,5,-15,0.59,0.13,0.16,0.01,0.26,0.01,0.02,0,0,0,0.36,0.23,0.33,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
New Jersey,Oregon,OR,NJ,NJ-OR,Northeast,West,0,3932.744621,40.221741,-74.756138,44.931109,-123.029159,809,4808143,8910191,4102048,0,"5,737","$189,735 ",288,"$6,841 ",1545879634,346445,575331,228886,0.027083335,0.61875,0.591666665,0.6,0.6375,0.6,0.58333333,0.07548069,-0.04945454,0.10697675,-0.14545454,0.03149606,-0.096,15,1,17.628815,9.485105,8.14371,0.1127771,0.19903757,0.01792605,0.11760047,0.405403879,0.216380361,1.625053839,0.369948447,2.615967195,1.502735371,2.487685263,0.023407118,0.990913356,1.132786924,2.082281384,-0.192973243,45.4,7.3,-20.8,11,5.5,-0.8,0.204,0.548,0.128,0.098,0.001,0.131,0.756,0.018,0.043,0.009,69,6,-16,-1,5,22,-3,4,2,0,3,-13,-6,7,0.67,0.13,0.12,0.06,0.34,0.01,0.06,0.03,0,0.03,0.18,0.12,0.55,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
New Mexico,Oregon,OR,NM,NM-OR,West,West,0,1772.431784,35.667231,-105.964575,44.931109,-123.029159,544,-2039420,2062628,4102048,0,"12,860","$302,521 ",740,"$15,339 ",534501429.3,-135292,93594,228886,-0.05833333,0.533333335,0.591666665,0.5952381,0.47142857,0.6,0.58333333,0.18884293,-0.04193103,0.22033899,-0.13793103,0.03149606,-0.096,37,0,12.926467,-3.461611,-9.464856,-0.01669006,0.02295191,0.01792605,0.11760047,-0.899531178,-0.129200033,0.194535605,-0.715437623,1.185448961,0.417349301,1.182750206,-0.322173276,0.990913356,1.132786924,2.082281384,-0.192973243,84.8,35.7,-38.2,0,-3,7.9,0.488,0.374,0.018,0.013,0.088,0.131,0.756,0.018,0.043,0.009,45,14,-6,1,0,22,-2,-2,-1,1,0,-10,-5,9,0.75,0.23,0.14,0.01,0.34,0.02,0,0,0.01,0,0.21,0.13,0.57,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
New York,Oregon,OR,NY,NY-OR,Northeast,West,0,3904.006762,42.659829,-73.781339,44.931109,-123.029159,1658,15536875,19638923,4102048,0,"17,411","$499,839 ","1,227","$32,138 ",1897846151,1271169,1500055,228886,0.001031745,0.59269841,0.591666665,0.49206349,0.69333333,0.6,0.58333333,0.14519567,0.13359398,0.17669173,0.03759398,0.03149606,-0.096,25,0,25.529729,17.3694,8.160329,0.19162005,0.19920376,0.01792605,0.11760047,0.429831638,0.294573282,0.758529725,1.710342075,1.749443081,2.843128999,2.512113022,0.101600039,0.990913356,1.132786924,2.082281384,-0.192973243,44.2,6.1,-20.5,12.5,4.4,-0.7,0.192,0.551,0.143,0.087,0.002,0.131,0.756,0.018,0.043,0.009,60,-1,-19,-2,4,19,-4,5,1,1,1,-4,-1,-2,0.6,0.1,0.11,0.05,0.31,0,0.07,0.02,0.01,0.01,0.27,0.17,0.46,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
North Carolina,Oregon,OR,NC,NC-OR,South,West,0,3849.812259,35.771,-78.638,44.931109,-123.029159,1778,6056508,10158556,4102048,0,"15,335","$358,024 ",947,"$17,539 ",874184110.8,292735,521621,228886,-0.244166665,0.3475,0.591666665,0.32,0.375,0.6,0.58333333,0.01120857,-0.14675362,0.04270463,-0.24275362,0.03149606,-0.096,29,0,24.309133,0.089259,-24.219874,0.01881864,-0.12459827,0.01792605,0.11760047,-1.312602968,-0.211218153,-2.097110539,-1.705204716,-1.106197183,-0.572417792,0.769678416,-0.404191396,0.990913356,1.132786924,2.082281384,-0.192973243,37.3,-3.7,-12.6,19.4,-1.4,0.2,0.094,0.63,0.212,0.029,0.011,0.131,0.756,0.018,0.043,0.009,42,16,6,6,11,-3,-3,-1,-1,0,0,-11,-3,17,0.77,0.35,0.19,0.12,0.09,0.01,0.01,0,0,0,0.2,0.15,0.65,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
North Dakota,Oregon,OR,ND,ND-OR,Midwest,West,0,1740.62798,48.813343,-100.779004,44.931109,-123.029159,716,-3357407,744641,4102048,0,"3,431","$61,413 ",216,"$3,545 ",188548989.9,-175433,53453,228886,-0.30975177,0.281914895,0.591666665,0.31914894,0.24468085,0.6,0.58333333,-0.03149606,-0.09754838,0,-0.19354838,0.03149606,-0.096,4,0,54.624721,-17.577541,-37.04718,-0.15784936,-0.25287133,0.01792605,0.11760047,-1.455744102,-0.351935479,-1.245835832,-3.239227323,-0.254922476,-2.106440399,0.626537282,-0.544908722,0.990913356,1.132786924,2.082281384,-0.192973243,26.7,-9.6,8.8,1.2,-2.6,4.5,0.035,0.844,0.03,0.017,0.054,0.131,0.756,0.018,0.043,0.009,53,16,-7,15,0,14,-4,-2,0,0,0,-11,-5,5,0.77,0.22,0.28,0.01,0.26,0,0,0.01,0,0,0.2,0.13,0.53,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Ohio,Oregon,OR,OH,OH-OR,Midwest,West,0,3299.921436,39.962245,-83.000647,44.931109,-123.029159,854,7418061,11520109,4102048,0,"11,909","$318,171 ",692,"$14,821 ",735149671.9,397736,626622,228886,-0.268434345,0.32323232,0.591666665,0.3030303,0.34343434,0.6,0.58333333,0.06089524,-0.11942554,0.0923913,-0.21542554,0.03149606,-0.096,43,1,22.963151,-3.720806,-19.242345,-0.01928201,-0.07482298,0.01792605,0.11760047,-0.734155497,-0.189605888,-1.351789775,-0.758103074,-0.360876419,0.37468385,1.348125887,-0.382579131,0.990913356,1.132786924,2.082281384,-0.192973243,25.9,-9.4,3.3,10.4,-2.1,-0.7,0.037,0.789,0.122,0.022,0.002,0.131,0.756,0.018,0.043,0.009,30,12,0,4,6,6,-3,-1,0,1,0,-9,-1,10,0.73,0.29,0.17,0.07,0.18,0.01,0.01,0.01,0.01,0,0.22,0.17,0.58,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Oklahoma,Oregon,OR,OK,OK-OR,South,West,0,2395.417361,35.482309,-97.534994,44.931109,-123.029159,841,-226126,3875922,4102048,0,"10,896","$166,672 ",763,"$9,946 ",439380257.8,-47608,181278,228886,-0.349401815,0.24226485,0.591666665,0.1875,0.2970297,0.6,0.58333333,-0.03962614,-0.17384128,-0.00813008,-0.26984128,0.03149606,-0.096,45,0,47.242707,-9.953606,-37.289101,-0.08161001,-0.25529054,0.01792605,0.11760047,-1.558465782,-0.341608448,-2.391611755,-2.023870699,-1.400698399,-0.891083775,0.523815602,-0.534581691,0.990913356,1.132786924,2.082281384,-0.192973243,26.5,-2.5,-10,5.4,-2.2,6.4,0.106,0.656,0.072,0.021,0.073,0.131,0.756,0.018,0.043,0.009,49,18,18,5,3,-4,-3,-2,-1,0,0,-13,-6,18,0.79,0.47,0.18,0.04,0.08,0.01,0,0,0,0,0.18,0.12,0.66,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Pennsylvania,Oregon,OR,PA,PA-OR,Northeast,West,0,3765.731094,40.269789,-76.875613,44.931109,-123.029159,1325,8572594,12674642,4102048,0,"10,820","$328,065 ",667,"$13,511 ",988066453.3,490948,719834,228886,-0.19969622,0.391970445,0.591666665,0.38,0.40394089,0.6,0.58333333,0.02718938,-0.07569374,0.05868544,-0.17169374,0.03149606,-0.096,24,0,20.251863,7.007499,-13.244364,0.08800104,-0.01484317,0.01792605,0.11760047,-0.691811951,-0.087297274,-0.90327819,-0.393765116,0.087635166,0.739021808,1.390469433,-0.280270517,0.990913356,1.132786924,2.082281384,-0.192973243,17.1,-5.8,0.8,8.9,-0.8,-0.8,0.073,0.764,0.107,0.035,0.001,0.131,0.756,0.018,0.043,0.009,52,12,-10,10,4,12,-4,-1,0,0,1,-10,-4,5,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Rhode Island,Oregon,OR,RI,RI-OR,Northeast,West,0,4119.117611,41.82355,-71.422132,44.931109,-123.029159,0,-3053499,1048549,4102048,0,"1,181","$33,596 ",54,"$1,991 ",45005924.2,-171357,57529,228886,0.249385965,0.84105263,0.591666665,0.84210526,0.84,0.6,0.58333333,0.28993251,0.096,0.32142857,0,0.03149606,-0.096,39,1,22.61932,13.139022,9.480298,0.14931627,0.21240345,0.01792605,0.11760047,0.788670299,0.090250686,0.322761103,0.978855037,1.313674459,2.111641961,2.870951683,-0.102722557,0.990913356,1.132786924,2.082281384,-0.192973243,10.7,2.3,-3.5,3.6,-0.7,-0.6,0.154,0.721,0.054,0.036,0.003,0.131,0.756,0.018,0.043,0.009,64,14,-15,1,1,30,-3,-1,-1,0,1,-11,-5,1,0.75,0.14,0.14,0.02,0.42,0.01,0.01,0,0,0.01,0.2,0.13,0.49,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
South Carolina,Oregon,OR,SC,SC-OR,South,West,0,3760.794026,34,-81.035,44.931109,-123.029159,148,864163,4966211,4102048,0,"5,424","$131,763 ",340,"$6,759 ",816980616.9,-19027,209859,228886,-0.221400185,0.37026648,0.591666665,0.36956522,0.37096774,0.6,0.58333333,-0.00787401,-0.17384128,0.02362205,-0.26984128,0.03149606,-0.096,1,0,35.115059,-5.776811,-29.338248,-0.03984206,-0.17578201,0.01792605,0.11760047,-1.424590766,-0.276391129,-2.915522944,-2.849409656,-1.924609588,-1.716622732,0.657690618,-0.469364372,0.990913356,1.132786924,2.082281384,-0.192973243,47.9,-7.4,-12,25,-2.8,-0.7,0.057,0.636,0.268,0.015,0.002,0.131,0.756,0.018,0.043,0.009,42,17,6,3,14,-2,-3,-1,-1,0,0,-12,-4,22,0.78,0.35,0.16,0.15,0.1,0.01,0.01,0,0,0,0.19,0.14,0.7,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
South Dakota,Oregon,OR,SD,SD-OR,Midwest,West,0,1792.37576,44.367966,-100.336378,44.931109,-123.029159,71,-3245322,856726,4102048,0,"4,029","$78,456 ",260,"$4,552 ",43979443.9,-180532,48354,228886,-0.391666665,0.2,0.591666665,0.22857143,0.17142857,0.6,0.58333333,-0.06721035,-0.04685715,-0.03571429,-0.14285715,0.03149606,-0.096,31,1,64.946718,-23.243461,-41.703257,-0.21450856,-0.2994321,0.01792605,0.11760047,-1.022122484,-0.475886652,-2.232580042,-2.417639682,-1.241666686,-1.284852758,1.0601589,-0.668859895,0.990913356,1.132786924,2.082281384,-0.192973243,27.1,-9.5,6.7,0.1,-3.1,7.7,0.036,0.823,0.019,0.012,0.086,0.131,0.756,0.018,0.043,0.009,55,18,-4,19,-1,10,-4,-2,-1,1,0,-13,-6,11,0.79,0.25,0.32,0,0.22,0,0,0,0.01,0,0.18,0.12,0.59,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Tennessee,Oregon,OR,TN,TN-OR,South,West,0,3187.225772,36.165,-86.784,44.931109,-123.029159,881,2540024,6642072,4102048,0,"10,451","$226,687 ",626,"$10,666 ",487227338.1,102982,331868,228886,-0.38459596,0.207070705,0.591666665,0.15151515,0.26262626,0.6,0.58333333,-0.00504103,-0.25115027,0.02645503,-0.34715027,0.03149606,-0.096,49,0,36.774161,-2.341713,-34.432448,-0.00549108,-0.22672401,0.01792605,0.11760047,-1.672011646,-0.283480134,-2.22920472,-1.703654484,-1.238291364,-0.57086756,0.410269738,-0.476453377,0.990913356,1.132786924,2.082281384,-0.192973243,27.4,-7.7,-1.7,14.8,-2.5,-0.7,0.054,0.739,0.166,0.018,0.002,0.131,0.756,0.018,0.043,0.009,58,20,23,0,7,-6,-3,-1,0,1,0,-17,-7,25,0.81,0.52,0.13,0.08,0.06,0.01,0.01,0.01,0.01,0,0.14,0.11,0.73,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Texas,Oregon,OR,TX,TX-OR,South,West,0,2744.049168,30.266667,-97.75,44.931109,-123.029159,3725,23822584,27924632,4102048,0,"56,914","$1,400,010 ","3,918","$87,210 ",3077519943,1370397,1599283,228886,-0.24424731,0.347419355,0.591666665,0.35483871,0.34,0.6,0.58333333,-0.10031327,-0.20037527,-0.06881721,-0.29637527,0.03149606,-0.096,21,0,37.312718,-12.358821,-24.953897,-0.10566216,-0.1319385,0.01792605,0.11760047,-1.082409314,-0.269967445,-1.745841367,-2.03512757,-0.754928011,-0.902340646,0.99987207,-0.462940688,0.990913356,1.132786924,2.082281384,-0.192973243,71.1,26.3,-33.7,10,0.5,-0.6,0.394,0.419,0.118,0.048,0.003,0.131,0.756,0.018,0.043,0.009,36,16,2,0,5,11,-3,-1,0,1,0,-13,-5,16,0.77,0.31,0.13,0.06,0.23,0.01,0.01,0.01,0.01,0,0.18,0.13,0.64,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Utah,Oregon,OR,UT,UT-OR,West,West,0,1019.746926,40.7547,-111.892622,44.931109,-123.029159,4102,-1045855,3056193,4102048,0,"30,830","$595,584 ","1,734","$30,299 ",1125860035,-71215,157671,228886,-0.42545977,0.166206895,0.591666665,0.17241379,0.16,0.6,0.58333333,-0.42623292,-0.1897143,-0.39473686,-0.2857143,0.03149606,-0.096,12,0,43.261537,-14.633183,-28.628354,-0.12840578,-0.16868307,0.01792605,0.11760047,-1.844627266,-0.50686988,-2.190043526,-2.153663246,-1.19913017,-1.020876322,0.237654118,-0.699843123,0.990913356,1.132786924,2.082281384,-0.192973243,6.2,0.9,2.7,-0.6,-1.9,0.1,0.14,0.783,0.012,0.024,0.01,0.131,0.756,0.018,0.043,0.009,100,12,-22,-7,-1,-7,51,-2,0,1,0,-9,0,16,0.73,0.07,0.06,0,0.05,0.55,0,0.01,0.01,0,0.22,0.18,0.64,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Vermont,Oregon,OR,VT,VT-OR,Northeast,West,0,3934.101651,44.26639,-72.57194,44.931109,-123.029159,344,-3482959,619089,4102048,0,"2,149","$51,512 ",89,"$1,736 ",95043434.3,-197795,31091,228886,0.04166667,0.633333335,0.591666665,0.7,0.56666667,0.6,0.58333333,-0.07316273,-0.024,-0.04166667,-0.12,0.03149606,-0.096,52,1,39.735113,15.226768,24.508345,0.17019373,0.36268392,0.01792605,0.11760047,0.99634159,0.292799027,0.150310055,0.578143893,1.141223411,1.710930817,3.078622974,0.099825784,0.990913356,1.132786924,2.082281384,-0.192973243,32.1,-11.2,17.2,-0.6,-2.5,-0.6,0.019,0.928,0.012,0.018,0.003,0.131,0.756,0.018,0.043,0.009,48,-7,-18,6,-1,10,-4,0,-1,1,1,6,4,-14,0.54,0.11,0.19,0,0.22,0,0.02,0,0.01,0.01,0.37,0.22,0.34,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Virginia,Oregon,OR,VA,VA-OR,South,West,0,3849.69923,37.54,-77.46,44.931109,-123.029159,511,4270474,8372522,4102048,0,"14,604","$392,594 ","1,002","$24,270 ",372916375.6,264046,492932,228886,-0.184166665,0.4075,0.591666665,0.475,0.34,0.6,0.58333333,0.05622324,0.02153192,0.0877193,-0.07446808,0.03149606,-0.096,39,0,10.650283,0.6481,-10.002183,0.02440705,0.01757864,0.01792605,0.11760047,-0.617777426,-0.029392167,-1.653242861,-2.008437694,-0.662329505,-0.87565077,1.464503958,-0.22236541,0.990913356,1.132786924,2.082281384,-0.192973243,37.5,-3.8,-13.9,17,2.1,-0.7,0.093,0.617,0.188,0.064,0.002,0.131,0.756,0.018,0.043,0.009,30,12,1,3,11,0,-2,-1,0,1,0,-11,-3,13,0.73,0.3,0.16,0.12,0.12,0.02,0.01,0.01,0.01,0,0.2,0.15,0.61,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Washington,Oregon,OR,WA,WA-OR,West,West,1,235.2653023,47.042418,-122.893077,44.931109,-123.029159,28013,3216763,7318811,4102048,0,"360,025","$9,777,740 ","19,600","$472,806 ",28427775853,247884,476770,228886,-0.091666665,0.5,0.591666665,0.48979592,0.51020408,0.6,0.58333333,0.10247523,0.04792308,0.13397129,-0.04807692,0.03149606,-0.096,2,1,6.687313,-6.317141,-0.370172,-0.04524536,0.11389875,0.01792605,0.11760047,0.180301063,0.126798606,0.287886617,-0.806118532,1.278799973,0.326668392,2.262582447,-0.066174637,0.990913356,1.132786924,2.082281384,-0.192973243,13.4,-0.4,-7,1.7,4.2,0.1,0.127,0.686,0.035,0.085,0.01,0.131,0.756,0.018,0.043,0.009,16,0,-4,0,1,5,-1,-1,-1,1,1,1,4,-3,0.61,0.25,0.13,0.02,0.17,0.03,0.01,0,0.01,0.01,0.32,0.22,0.45,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
West Virginia,Oregon,OR,WV,WV-OR,South,West,0,3481.3909,38.349497,-81.633294,44.931109,-123.029159,30,-2303742,1798306,4102048,0,"1,517","$30,157 ",88,"$1,372 ",48884198.1,-156025,72861,228886,-0.176372545,0.41529412,0.591666665,0.47058824,0.36,0.6,0.58333333,0.03630055,-0.20400001,0.06779661,-0.30000001,0.03149606,-0.096,11,0,56.120199,7.215107,-48.905092,0.09007712,-0.37145045,0.01792605,0.11760047,-2.205809744,-0.408289058,-1.218937901,-1.314207583,-0.228024545,-0.181420659,-0.12352836,-0.601262301,0.990913356,1.132786924,2.082281384,-0.192973243,34.6,-11.8,16.4,2.1,-3.5,-0.8,0.013,0.92,0.039,0.008,0.001,0.131,0.756,0.018,0.043,0.009,49,17,10,16,1,-6,-2,-1,0,0,0,-13,-2,21,0.78,0.39,0.29,0.02,0.06,0.02,0.01,0.01,0,0,0.18,0.16,0.69,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Wisconsin,Oregon,OR,WI,WI-OR,Midwest,West,0,2682.565517,43.074722,-89.384444,44.931109,-123.029159,708,1629501,5731549,4102048,0,"9,858","$233,119 ",566,"$11,820 ",802058364.6,84202,313088,228886,-0.197727275,0.39393939,0.591666665,0.42424242,0.36363636,0.6,0.58333333,0.10934902,-0.064,0.14084508,-0.16,0.03149606,-0.096,40,1,16.377023,-5.096678,-11.280345,-0.03304073,0.00479702,0.01792605,0.11760047,-0.506058875,-0.179789676,-0.661300936,-0.441595847,0.32961242,0.691191077,1.576222509,-0.372762919,0.990913356,1.132786924,2.082281384,-0.192973243,18,-6.2,5.6,4.5,-1.6,-0.1,0.069,0.812,0.063,0.027,0.008,0.131,0.756,0.018,0.043,0.009,39,10,-7,5,3,13,-4,-1,0,0,0,-6,-1,-3,0.71,0.22,0.18,0.04,0.25,0,0.01,0.01,0,0,0.25,0.17,0.45,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Wyoming,Oregon,OR,WY,WY-OR,West,West,0,1537.97015,41.145548,-104.802042,44.931109,-123.029159,151,-3528565,573483,4102048,0,"8,004","$191,364 ",441,"$8,634 ",121110971.6,-190558,38328,228886,-0.45,0.141666665,0.591666665,0.13333333,0.15,0.6,0.58333333,-0.23149606,-0.43341179,-0.2,-0.52941179,0.03149606,-0.096,27,0,31.167568,-18.376033,-12.791535,-0.16583428,-0.01031488,0.01792605,0.11760047,-1.440202017,-0.653111789,-1.647591709,-3.203873256,-0.656678353,-2.071086332,0.642079367,-0.846085032,0.990913356,1.132786924,2.082281384,-0.192973243,17.1,-3.1,8.4,-0.9,-3.5,1.2,0.1,0.84,0.009,0.008,0.021,0.131,0.756,0.018,0.043,0.009,22,10,-2,3,-1,2,5,-2,-1,1,0,-5,2,6,0.71,0.27,0.16,0,0.14,0.09,0,0,0.01,0,0.26,0.2,0.54,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48
Alabama,Pennsylvania,PA,AL,AL-PA,South,Northeast,0,1217.75257,32.361538,-86.279118,40.269789,-76.875613,1595,-7855299,4819343,12674642,132,"19,776","$546,514 ",972,"$26,150 ",2354126742,-514209,205625,719834,-0.120541875,0.27142857,0.391970445,0.22857143,0.31428571,0.38,0.40394089,-0.09258375,-0.15874103,-0.03389831,-0.33043477,0.05868544,-0.17169374,4,0,38.305259,-12.640444,-25.664815,-0.0384034,-0.27149132,0.08800104,-0.01484317,-1.320250121,-0.244483114,-1.664660263,-2.109233882,-1.577025097,-1.370212074,0.070219312,-0.524753631,0.087635166,0.739021808,1.390469433,-0.280270517,32.7,-3.2,-10.9,16,-2.2,0.4,0.041,0.655,0.267,0.013,0.005,0.073,0.764,0.107,0.035,0.001,81,13,30,-10,11,-17,1,-1,-1,0,-1,-9,-5,24,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53
Alaska,Pennsylvania,PA,AK,AK-PA,West,Northeast,0,4461.967634,58.301935,-134.41974,40.269789,-76.875613,274,-11943768,730874,12674642,6,"6,425","$137,554 ",374,"$7,311 ",115722857.8,-669430,50404,719834,-0.041970445,0.35,0.391970445,0.3,0.4,0.38,0.40394089,-0.40868543,-0.30199048,-0.34999999,-0.47368422,0.05868544,-0.17169374,7,0,NA,NA,NA,NA,NA,0.08800104,-0.01484317,-0.936884461,-0.180840619,-0.178149184,-0.920181189,-0.090514018,-0.181159381,0.453584972,-0.461111136,0.087635166,0.739021808,1.390469433,-0.280270517,41.1,-0.3,-15.8,-7.8,3.1,14.1,0.07,0.606,0.029,0.066,0.142,0.073,0.764,0.107,0.035,0.001,43,-11,3,-11,-2,-8,5,-1,-1,1,-1,10,6,-8,0.62,0.22,0.12,0.03,0.16,0.05,0,0,0.01,0,0.31,0.2,0.45,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53
Arizona,Pennsylvania,PA,AZ,AZ-PA,West,Northeast,0,3203.181332,33.448457,-112.073844,40.269789,-76.875613,6332,-5739284,6935358,12674642,328,"60,896","$1,986,965 ","2,981","$92,134 ",1946722914,-413985,305849,719834,0.02469622,0.416666665,0.391970445,0.43333333,0.4,0.38,0.40394089,-0.16124954,-0.04916516,-0.1025641,-0.2208589,0.05868544,-0.17169374,6,0,21.161742,-13.871225,7.290517,-0.05071121,0.058062,0.08800104,-0.01484317,0.060605781,-0.170889185,-0.715415121,-1.960414043,-0.627779955,-1.221392235,1.451075214,-0.451159702,0.087635166,0.739021808,1.390469433,-0.280270517,56.5,24.1,-21.7,-6.6,-0.3,3.8,0.314,0.547,0.041,0.032,0.039,0.073,0.764,0.107,0.035,0.001,38,-6,7,-11,-4,-3,5,1,0,1,0,6,5,0,0.67,0.26,0.12,0.01,0.21,0.05,0.02,0.01,0.01,0.01,0.27,0.19,0.53,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53
Arkansas,Pennsylvania,PA,AR,AR-PA,South,Northeast,0,1494.739546,34.736009,-92.331122,40.269789,-76.875613,2639,-9706247,2968395,12674642,90,"9,076","$260,034 ",543,"$13,114 ",1374965317,-598451,121383,719834,-0.05482759,0.337142855,0.391970445,0.31428571,0.36,0.38,0.40394089,0.0258216,0.00026516,0.08450704,-0.17142858,0.05868544,-0.17169374,17,0,35.355455,-10.484258,-24.871197,-0.01684154,-0.26355514,0.08800104,-0.01484317,-1.408942964,-0.094850051,-1.937468138,-1.878234515,-1.849832972,-1.139212707,-0.018473531,-0.375120568,0.087635166,0.739021808,1.390469433,-0.280270517,11.1,0.1,-4.1,4.5,-1.9,0.5,0.074,0.723,0.152,0.016,0.006,0.073,0.764,0.107,0.035,0.001,60,6,27,-7,3,-16,1,-1,1,0,-1,-3,-1,17,0.79,0.46,0.16,0.08,0.08,0.01,0,0.02,0,0,0.18,0.13,0.7,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53
California,Pennsylvania,PA,CA,CA-PA,West,Northeast,0,3799.24835,38.555605,-121.468926,40.269789,-76.875613,16141,26411342,39085984,12674642,784,"143,227","$5,553,514 ","7,560","$264,909 ",12730193455,1902897,2622731,719834,0.245529555,0.6375,0.391970445,0.625,0.65,0.38,0.40394089,0.12113912,0.11394726,0.17982456,-0.05774648,0.05868544,-0.17169374,55,1,26.833551,-9.525345,17.308206,-0.00725241,0.15823889,0.08800104,-0.01484317,0.901615223,0.299175819,2.544935962,0.819810166,2.632571128,1.558831974,2.292084656,0.018905302,0.087635166,0.739021808,1.390469433,-0.280270517,87.6,31.8,-39.4,-5.2,10.9,0.3,0.391,0.37,0.055,0.144,0.004,0.073,0.764,0.107,0.035,0.001,32,-10,1,-13,-3,4,1,1,0,2,1,6,4,-4,0.63,0.2,0.1,0.02,0.28,0.01,0.02,0.01,0.02,0.02,0.27,0.18,0.49,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53
